"('TMUS', 'TMUSP')",95.830002,2,2016-12-07
"('TMUS', 'TMUSP')",58.549999,3,2016-12-08
"('TMUS', 'TMUSP')",58.389999,2,2016-12-07
"('TMUS', 'TMUSP')",37.57,3,2016-03-10
"('TMUS', 'TMUSP')",38.200001,2,2016-03-09
"('TMUS', 'TMUSP')",64.949997,3,2016-03-10
"('TMUS', 'TMUSP')",65.980003,2,2016-03-09
"('TMUS', 'TMUSP')",44.380001,1,2016-07-19
"('TMUS', 'TMUSP')",44.369999,0,2016-07-18
"('TMUS', 'TMUSP')",75.214996,1,2016-07-19
"('TMUS', 'TMUSP')",75.160004,0,2016-07-18
"('TMUS', 'TMUSP')",53.009998,2,2016-11-09
"('TMUS', 'TMUSP')",50.459999,1,2016-11-08
"('TMUS', 'TMUSP')",88.050003,2,2016-11-09
"('TMUS', 'TMUSP')",83.889999,1,2016-11-08
"('TMUS', 'TMUSP')",37.09,0,2016-03-14
"('TMUS', 'TMUSP')",37.75,4,2016-03-11
